97
52
52
52
97
97
17
17
17
17
12
12
17
17
17
17
12
17
17
17
17
17
17
32
32
12
12
12
22
12
12
12
12
12
12
12
12
12
12
12
12
17
22
22
22
22
22
37
82
82
17
17
17
12
17
12
12
12
17
12
17
12
12
17
12
12
17
12
12
12
27
17
27
12
12
17
12
12
42
42
42
12
12
22
12
12
12
17
7
12
22
12
12
22
12
27
12
12
12
12
12
7
12
27
22
52
27
52
27
22
62
22
22
27
62
27
22
62
52
52
52
52
37
37
22
22
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
37
37
27
67
17
17
27
67
17
17
17
17
67
37
67
37
37
37
27
12
12
12
42
12
12
12
17
17
22
17
17
12
22
12
12
12
22
22
22
17
17
22
12
12
12
22
22
12
22
22
12
52
12
17
42
27
12
12
12
17
17
12
17
17
17
27
42
22
22
22
12
52
17
52
52
12
52
12
22
22
12
52
17
42
17
42
42
42
27
52
22
22
22
57
12
12
12
12
12
17
17
17
17
22
22
87
17
12
22
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
37
22
17
22
22
22
12
12
22
27
32
17
17
37
12
12
12
17
12
12
17
17
17
12
12
12
17
17
17
12
27
27
27
22
27
22
17
17
17
12
12
17
17
17
12
12
17
27
37
27
37
37
27
37
27
27
27
37
37
37
37
37
27
27
22
12
12
12
12
27
27
12
27
22
12
12
12
12
27
12
12
27
27
12
12
12
12
12
12
17
17
27
22
12
12
47
12
27
22
12
17
17
12
12
47
22
22
22
12
22
12
22
37
37
32
32
17
17
17
17
17
17
17
17
17
27
17
17
22
22
22
17
17
17
32
17
17
17
17
17
32
17
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
17
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
27
12
12
12
12
12
17
12
12
12
17
12
12
12
27
17
12
12
12
12
12
12
12
12
12
17
27
17
17
17
12
22
17
12
12
22
12
12
22
22
12
12
22
12
12
12
12
12
12
22
12
22
12
12
12
12
22
12
12
12
22
12
12
12
12
12
12
12
22
12
12
12
12
12
22
22
12
22
12
22
12
12
12
12
12
22
27
17
12
12
12
17
12
27
17
12
22
12
27
12
12
12
27
12
17
22
27
67
27
27
22
92
12
12
12
12
12
27
27
12
12
12
12
12
12
12
12
67
67
17
17
17
12
12
12
12
12
12
12
12
12
12
12
12
12
12
27
42
42
17
22
42
22
42
12
12
12
12
12
12
12
12
12
12
17
52
52
27
27
42
42
27
27
97
27
27
97
2
2
27
17
17
22
47
17
17
17
12
27
12
12
17
12
17
17
17
12
12
12
17
12
12
17
12
27
12
17
12
12
17
12
17
12
12
17
12
17
17
27
17
12
17
17
17
17
17
17
12
17
17
12
12
17
12
17
12
12
17
12
12
12
17
17
17
12
12
12
12
12
17
17
12
12
17
17
17
17
17
12
12
17
12
17
17
12
17
12
12
27
57
57
17
27
12
12
27
12
27
17
27
27
17
12
17
17
12
12
17
12
22
12
17
27
12
12
12
17
12
12
17
22
42
42
32
12
12
12
12
12
7
7
22
22
12
12
12
37
12
27
12
17
27
12
27
12
12
17
17
12
17
37
17
17
17
17
17
12
12
12
12
62
12
22
22
22
22
32
32
22
32
12
12
12
22
22
22
22
22
22
42
17
17
17
12
12
12
12
12
12
12
12
12
7
7
7
7
7
12
27
12
12
27
17
17
12
17
12
17
12
17
17
17
17
12
22
22
12
17
22
12
12
17
17
17
22
17
22
22
12
17
22
27
17
22
22
17
22
17
22
17
17
22
12
12
17
17
17
17
17
17
12
12
12
17
32
22
22
22
22
12
37
37
12
12
12
12
17
17
17
17
17
12
12
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
22
22
22
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
12
12
22
12
12
